SQUARE_FT,LONGITUDE,LATITUDE,TARGET
887.283237,22.452032,88.298947,30.7
1000,17.28,74.2,23
1750.198886,19.878748,75.320274,110
713.7990331,24.69028,78.41889,220
942.5474487,19.243627,72.849511,220
700,24.69028,78.41889,42
1340.996169,28.214131,76.798913,35
2074.074074,28.384116,77.024406,140
1135.975725,26.75,81,59.9
1770.956316,19.037971,73.070481,180
1212.252879,12.852426,77.660475,55.8
1300.191205,28.682219,77.445819,68
1800.055386,28.9196,76.8972,65
989.1808346,12.842686,80.063733,32
1020.134228,19.283359,72.864964,76
646.6784245,21.23994,72.85652,11
1386.292835,23.399528,85.357421,53.4
1135.172896,19.040416,73.078151,130
220.0014915,24.69028,78.41889,59
1782.531194,12.961,80.2409,170
452.2933182,19.249861,72.963866,63.9
2823.363332,23.368714,85.34384,160
1795.101936,13.055985,77.622157,140
1295.097132,28.577673,77.389781,56
1785.714286,28.874383,77.113251,38.5
1150.180743,22.54111,88.33778,70
1350.21097,30.313141,78.044472,80
925.9259259,18.669919,73.853723,40.5
1625.036732,28.381971,77.347688,55.3
1149.773071,21.17,72.83,38
659.9208095,21.220324,72.830118,15
1400.050543,28.40473,77.367514,55.4
1149.933658,22.2951,73.1686,26
1007.005254,12.93687,77.720248,69
1840.640223,30.662283,76.822397,52.9
1399.924328,12.91716,80.19287,74
1799.775028,12.905368,77.580403,80
2349.336057,12.973237,77.646859,69
1548.837209,21,77,66.6
1288.327751,22.483471,88.417711,50
688.954145,18.79143,73.34418,30.5
744.7402718,19.1615,72.8731,160
2131.25,25.025959,75.873414,68.2
985.0211657,28.644695,77.338956,60.5
700.0350018,13.0983,80.1622,40
1070.02065,12.96991,77.59796,57
825.0825083,19.245347,73.124577,45
1431.087627,22.514724,88.334822,130
963.9414495,13.12,80.1,54
500,28.494868,77.410298,36
1073.138517,24.69028,78.41889,65
1016.138673,22.4426,88.4304,34
1017.005669,22.605438,88.422084,30.5
740.0722022,22.75,88.36667,24.6
722.0852413,13.141581,77.749756,41
473.965287,18.669919,73.853723,28.4
490.02849,13.0156,80.2467,43
1200.192031,30.723932,76.674473,50
2176.183844,20.26444,85.82806,250
1725.412867,28.9196,76.8972,70
10.97990637,21.047939,75.770559,27.3
620.0326926,28.4694,77.0675,110
1400.11383,28.40473,77.367514,49.2
1580.404096,30.662283,76.822397,57.1
1590.091221,24.69028,78.41889,190
1100.052383,19.0168,73.09646,84
490.6990231,24.69028,78.41889,110
1250,12.90579,77.54264,45
2600.183542,30.678174,76.712936,85
1372.790793,26.928785,75.828002,33.4
1140.385372,27.473198,77.644713,29
935.0788138,26.900926,75.775927,35
924.9471459,12.8458,77.6727,35
677.7777778,20.36667,72.9,12.2
955.8706388,22.288976,73.128222,60
1598.622725,28.716907,77.124699,130
1100.016923,18.475864,73.890009,65
1150.075415,28.6423,77.3445,61
2007.411983,28.510825,77.006087,130
1200.300075,28.2102,76.8606,32
2024.820379,30.696627,76.693764,62
1668.335002,28.651918,77.348794,100
645.8756228,40.9703393,-85.2167734,35
1282,26.781748,81.006714,44.87
1102.080624,30.723932,76.674473,33.9
639.0434962,19.524064,75.057956,31
1800.180018,18.5481,73.8995,160
1215.139442,12.840956,77.659441,61
2142.73941,28.5216,77.3863,130
1599.671862,28.579004,77.431173,58.5
999.0917348,19.18,72.96333,55
1206.125491,28.743724,76.811315,89
1250,17.45,78.5,31
4480.286738,28.403138,77.070052,400
1527.076236,12.96991,77.59796,130
670.0321248,19.222101,72.988231,73
3020.279016,28.560719,77.386208,210
12001.92031,11.27,77.58,250
571.4285714,24.69028,78.41889,100
1303.171871,20.456001,85.925982,53
2430.307362,28.422621,77.040294,170
1600,13.11389,77.59833,90
1156,17.7,83.2167,28.9
1400.124456,22.587921,88.408098,90
1000,21,77,47
1758.087201,28.506454,77.409568,75
1515.151515,28.6423,77.3445,76
1291.563616,15.274681,73.977179,47
963.9134888,24.69028,78.41889,160
891.1211925,22.29691,70.79836,55
1609.707776,30.662283,76.822397,65
1405.152225,13.0519,77.5416,90
1350.308642,26.91667,75.86667,35
1600,12.8706,77.6279,64
850.1594049,13.0983,80.1622,40
963.081862,19.2167,73.0833,54
1928.460342,24.69028,78.41889,86.8
1450.245426,30.662283,76.822397,32.5
919.982884,18.52361,73.84778,43
900,23.21118,77.43291,22.5
4265.565875,13.0097,77.5648,620
5464.868701,18.538651,73.87804,770
1638.291038,21.17,72.83,51
1163.016088,19.037971,73.070481,120
1420.166362,28.587711,77.403123,70
2001.0005,18.576018,73.793901,200
2238.80597,30.662283,76.822397,57
1145.172657,28.5822,77.3293,65
903.045727,24.69028,78.41889,110
1150.012778,22.975,88.43444,45
1580.13544,30.662283,76.822397,56
1300.070274,25.879721,86.587391,37
2879.97696,18.929183,72.822232,3200
165232.0675,28.429614,77.481711,9790
1748.502994,30.658839,76.681686,58.4
810.0289296,22.5922,88.484911,42
1080.175303,30.65,76.82,41.9
1085.014041,19.038205,73.06612,85
1085.187195,23.408608,85.317729,40
1195.057727,12.95619,77.70194,59
1550.151976,23.399528,85.357421,51
1280.081925,22.5922,88.484911,100
882.9667683,24.69028,78.41889,110
1160.162724,18.5993,73.7625,77
1251.303441,24.395822,78.989627,36
1114.714228,19.05871,72.89969,220
1650.165017,28.9196,76.8972,70
1324.942034,22.506447,88.363636,120
1250,25.442075,78.528384,340
1100.046318,18.5101,73.8141,95
1250,12.928575,77.585721,70
1697.216565,22.5922,88.484911,75
1290.114498,12.9958935,77.761394,80
859.8993289,22.1764,75.8193,20.5
759.4361073,21.080409,79.098334,16.7
1616.37931,26.504762,80.253504,45
1550.266904,30.662283,76.822397,69.7
1820.38835,16.51667,80.61667,75
870.0380642,22.65,88.34,16
2400.038401,19.139348,72.820458,1000
715.9127888,27.505165,77.647124,22
1899.978161,12.9958935,77.761394,87
586.6200699,13.09,80.27,47
1368.113827,12.833224,80.210726,150
615.1574803,21.168064,72.877148,12.5
748.0053191,22.140267,88.403089,22.5
924.2144177,28.2102,76.8606,25
1330.229465,19.239813,72.962722,160
1434.008053,19.02767,72.88001,260
684.9315068,24.69028,78.41889,68
450.016072,24.6902,78.416,28
699.056274,18.430375,73.815337,40
1499.846954,26.850391,75.814198,98
1067.022341,13.0318,77.6583,64
650,24.166621,78.140498,19.5
999.000999,21.119996,79.050272,100
1620.98438,12.876691,77.59908,110
1589.151393,18.49667,73.94167,150
1049.03635,12.995285,77.766797,43
1402.197802,28.392679,77.344375,63.8
1320.068873,28.560719,77.386208,69
1016.850668,13.0519,77.5416,35
1940.133038,28.5942,77.3675,140
1900,27.214553,77.965555,66.5
1100.16044,28.579004,77.431173,48
1400.289715,9.930471,76.271273,58
628.8943631,19.4559,72.8114,43.4
1220.084467,19.040416,73.078151,130
1342.161775,12.905368,77.580403,75
2160.410478,28.874383,77.113251,80
1275.071633,35,136,89
1399.125547,22.54111,88.33778,44.8
1576.044129,12.86,77.786,100
3231.597846,28.686091,77.334644,18
850.1259446,22.476514,88.318672,40.5
1249.574009,13.04034,77.591347,110
564.0794224,22.54111,88.33778,25
1250,26.807408,75.838659,58
1150.337168,28.78333,76.13333,29
589.10162,18.65367,72.883056,32
1499.666741,28.478337,77.092831,67.5
1899.827288,12.88419,74.85526,110
650.1950585,21.215459,72.851655,20
1536.312849,22.802995,86.167625,55
1306.318315,28.40473,77.367514,49
1542.236243,12.905368,77.580403,88
2017.085904,18.5993,73.7625,170
2527.039321,12.924893,77.700727,250
883.0744072,12.96991,77.59796,54
1530.311948,30.662283,76.822397,52
1365.125592,12.8458,77.6727,75
1150.054765,18.546447,73.908985,42
1459.918598,26.906098,75.825254,82.5
675.037127,12.95619,77.70194,50
985.0830284,17.812172,83.345401,35
1650.165017,12.864738,77.547489,60
1080.019637,12.840956,77.659441,44
1911.400944,28.9196,76.8972,85
660,19.050992,73.017947,49.5
1750.087504,12.91,77.64,150
1045.296167,18.96667,72.83333,36
1247.909,26.900926,75.775927,37.3
425.0797024,31.214709,75.766473,4
1070.009172,21.17,72.83,35
4533.333333,12.90015,80.22791,340
1000,18.542235,73.828136,80
960,24.69028,78.41889,120
1295.180723,18.475864,73.890009,86
2600.104004,21.164264,72.794273,100
1100.034376,28.644695,77.338956,64
1150.180743,26.900926,75.775927,35
1114.112086,12.86,77.786,66
1010.10101,13.010349,77.712151,45
496.8322774,22.285525,73.153862,14.9
970.0249792,24.69028,78.41889,46.6
1010.10101,18.5993,73.7625,60
550.0045834,28.574129,77.322873,60
702.1966151,22.72781,75.963175,19.5
1776.001776,12.808137,77.58308,160
905.1348999,20.098413,79.10786,52
2894.18847,18.5438,73.9438,250
1852.964744,19.05871,72.89969,370
1350.390903,30.662283,76.822397,38
1490.941491,23.398893,85.335374,50.2
1640.225867,28.66667,77.41667,61
1323.404255,28.678014,77.38296,62.2
558.121632,26.2072,73.066,14.5
992.1259843,18.52783,73.875757,63
1317.218903,28.579004,77.431173,48.5
1175.349428,12.722841,80.007036,37
770.0534759,12.840956,77.659441,36
880.0082824,19.18,72.96333,170
1274.900398,28.579004,77.431173,48
500,28.628777,77.449789,13.5
1900.302947,22.312358,73.145436,69
964.5488029,18.669919,73.853723,41.9
749.9697593,31.10333,77.17222,62
1350.174216,26.832353,75.841749,31
784.8443843,20.6108,79.8615,29
1036.979065,18.1373,74.4633,53
525.099769,22.509911,88.356659,25
1079.938509,27.04965,80.851214,28.1
1286.046512,20.257483,85.780142,55.3
764.5259939,12.91668,77.59196,150
907.6305221,19.076057,73.097319,33.9
1450.176093,28.5942,77.3675,70
800,19.097621,73.000882,80
665.0041563,19.1145,72.8712,120
1050.06105,12.96991,77.59796,43
1300.213468,11.025336,76.989185,67
3664.810769,13.0083,77.5877,520
2257.88735,19.235,72.8598,370
870.3618873,22.69995,88.390833,19
612.0047077,19.283359,72.864964,78
705.0168591,12.96991,77.59796,69
1044.030867,18.744775,73.823649,92
1004.304161,28.368269,77.37273,28
1145.038168,30.06583,78.274812,45
1135.07378,12.85917,74.83844,50
2031.281739,28.59863,77.333939,300
1680.415521,21,77,55
1240.221332,12.9958935,77.761394,65
1299.929095,25.61,85.14139,55
1050,13.0814,77.5566,42
956.0229446,22.560951,88.495491,55
814.6982807,18.508852,73.869544,72.5
1600,22.718204,75.884972,80
433.5961189,27.48333,77.68333,14.3
1500,13.62774,123.18686,45
1214.936573,20.098413,79.10786,68
1652.502361,19.1758,72.8643,280
1341.985365,12.808137,77.58308,97.2
1200.14771,12.95619,77.70194,65
1830.065359,21,77,98
1049.868766,26.508171,80.263883,48
1315.202853,26.75,81,59
948.3394834,28.689982,77.339807,25.7
1000,24.090195,87.990011,42
3142.857143,30.73528,76.79111,110
676.9985179,18.976037,72.80898,370
2105.263158,28.392385,77.035763,130
1180.257511,27.140626,78.043277,22
1870.07874,19.128324,72.825408,380
753.0120482,26.900926,75.775927,25
1700.191571,28.576117,77.382136,71
943.7523594,22.287606,70.774305,25
1841.408678,22.491565,88.402473,160
700.073692,21.23994,72.85652,9.5
3763.207411,28.525772,77.013644,260
1342.857143,26.781748,81.006714,47
925.014476,11.908735,79.476118,63.9
890.0649507,18.5084,73.6892,37
2520.16129,22.54111,88.33778,150
1215.075669,28.47944,76.971432,83.5
825,42.049481,-87.681841,330
1200.960769,19.040416,73.078151,120
1250,27.231058,78.005424,40.5
1000,28.9196,76.8972,50
972.0311784,18.669919,73.853723,42.4
2358.490566,22.288976,73.128222,65
750,22.509911,88.356659,36
302.7662819,17.286528,73.709114,13.9
1150.092937,13.092356,77.613468,49.5
1000,22.54111,88.33778,46
1560.20558,28.506454,77.409568,85
3000,19.139348,72.820458,930
2000,18.233016,73.882392,170
850.1838235,21.094632,79.074805,37
353.0286139,24.862517,78.282467,38
1170.117012,12.96991,77.59796,65
649.6456478,19.1955,72.8728,71.5
1395.043493,28.63676,77.36315,85
548.7906589,12.925027,80.235348,32.9
1220.060361,19.1849,72.8347,190
1174.132948,12.808137,77.58308,65
1290.17655,26.886881,80.99442,57
986.0216925,19.05871,72.89969,170
2080.443828,28.568096,77.390253,120
1340.183158,23.35556,85.33472,60
609.9627245,16.05654,73.46875,18
1300.034211,13.010398,77.741046,38
1415.164606,22.54111,88.33778,95
1339.285714,28.431862,77.351104,51
32,28.636759,77.354534,13
1162.913627,28.743724,76.811315,110
1000,12.96991,77.59796,35
1102.12766,12.90015,80.22791,51.8
1634.295053,19.083336,72.83666,520
1264.19934,28.874383,77.113251,34.5
1250,26.832353,75.841749,30
980.1686802,13.035866,80.135164,43
1500,28.6221,77.3674,87
834.5939179,19.1955,72.8728,160
1590.306702,23.455567,85.41042,42
678.0810307,13.114624,80.188519,40
1705.069124,30.65,76.82,62.9
1121.94701,19.110415,73.001447,130
1150.180743,22.470809,88.363181,70
1650.109446,9.930471,76.271273,98
1063.15118,12.90015,80.22791,50
1250,30.273192,78.077957,46
2689.07563,12.8855,77.5638,240
585.0234009,19.014858,72.8662,120
1305.483029,22.288976,73.128222,35
1300.052002,26.832353,75.841749,50
949.3670886,23.25,77.41667,24
1000,19.848361,75.306469,31
1856.686974,28.394375,77.357227,64
45302.48118,19.249861,72.963866,6500
1610.565308,12.752264,77.452739,100
373.6825295,18.96667,72.83333,23.4
1147.672552,30.73528,76.79111,42.9
1760.176018,30.670627,76.833208,80
1232.25288,28.40473,77.367514,46
650.1422186,22.72,88.38,16
711.5278544,28.440942,77.669552,25.8
1020.134228,24.69028,78.41889,76
7648.044286,12.880475,75.022346,1050
2517.080187,30.654128,76.732427,140
1800.504141,18.602537,73.824869,50
1072.941176,11.946984,79.482298,45.6
690.0565348,19.249861,72.963866,83
1500.164853,31.654723,74.861559,45.5
2301.937464,30.661104,76.746082,120
2141.560799,28.368269,77.37273,59
720.0496586,19.049989,73.077321,58
649.9535747,28.509982,77.05185,49
583.9757066,12.78627,80.22042,25
1598.976655,13.0961,80.235,200
1348.228043,26.42984,80.331518,70
1855.385388,30.662283,76.822397,73.9
1030.033612,19.2836,72.8675,95
710.0734144,13.009576,77.546567,59
1800.055386,30.65,76.82,65
800,12.863452,74.860758,30
1359.263906,26.91667,75.86667,130
1200,13.009604,80.137124,54
695.0880445,21.19,81.28,30
1020.110755,12.8682,77.5321,35
1406.469761,28.716907,77.124699,120
4035.795754,12.8269,80.2426,230
697.0227671,21.151992,72.81002,19.9
1200,30.689021,76.860403,79.5
1080.190406,28.576117,77.382136,59
1100.164204,22.257554,73.170453,33.5
613.6932925,18.52361,73.84778,44.1
1365.001365,28.59863,77.333939,200
3750.170462,12.928575,77.585721,550
573.9130435,13.03478,80.15586,33
970.1492537,28.5889,77.3352,52
800.330033,26.9883,75.5846,19.4
3640.145606,12.9958935,77.761394,280
1699.311332,19.218498,72.992114,190
889.200561,26.936933,80.941263,31.7
2000,18.52361,73.84778,85
2202.643172,12.9958935,77.761394,160
1247.994867,26.900926,75.775927,38.9
340.0954654,23.244599,87.08368,5.7
1500.037501,18.506,73.8319,200
1839.926403,30.6665,76.8625,60
1200,21.01667,75.56667,45
2352.941176,9.935413,76.298608,170
484.9084612,26.928785,75.828002,9.8
1155.167031,30.662283,76.822397,37
850.19056,30.104737,78.280317,29
2072.896873,13.11389,77.59833,120
1048.987727,24.69028,78.41889,100
2650.727651,21.242859,81.660819,51
1354.14222,30.65,76.82,57.7
824.742268,13.04394,80.17251,49.6
716.9970477,19.1759,72.9522,170
860.0469116,21.241889,79.107774,33
3210.066769,18.558319,73.77588,500
898.9197531,28.431903,77.364821,23.3
1556.958741,19.218498,72.992114,180
1115.107914,24.69028,78.41889,93
3200,22.54111,88.33778,100
1200,21.108188,79.072445,72
1261.111111,22.54111,88.33778,45.4
1707.132018,26.696758,90.513797,180
766.1204512,28.578498,77.397634,36
960.0808489,28.9196,76.8972,57
1170.018282,27.814891,81.029269,32
979.7541576,28.57,77.32,27.1
1712.838844,22.281215,70.789479,230
800,13.05,80.11,30
1280.058517,18.5481,73.8995,140
1070.099256,24.69028,78.41889,69
1220.848333,12.8458,77.6727,78
686.1499365,12.87827,80.057557,27
3664.810769,13.0083,77.5877,520
1082.055906,28.577673,77.389781,60
225.0225023,21.168064,72.877148,5
4303.388919,12.985786,77.73556,240
1931.43409,18.996549,72.842967,520
1060,26.134947,91.797708,53
1830.244795,13.012767,77.756579,80
1110.022853,16.51667,80.61667,34
1495.284104,28.587711,77.403123,65
3214.091915,19.01798,72.84476,770
675.0675068,19.259521,72.883037,60
2929.6875,13.04034,77.591347,270
1050.126015,23.16164,79.929205,75
1689.473684,20.26444,85.82806,64.2
1645.264848,28.59632,77.38143,82
1100.110011,28.432682,77.322604,50
650.174437,24.69028,78.41889,20.5
1630.257581,21.17,72.83,50
950.0542888,17.45,78.5,35
566.0377358,12.90015,80.22791,30
449.989773,24.69028,78.41889,66
930.2325581,12.93,80.11,34
1250,18.5442,73.7948,82
1500,12.96991,77.59796,84
1312.658955,12.9847,77.5491,160
3887.887463,18.996305,72.827789,1100
825.1404494,26.807408,75.838659,23.5
1209.677419,22.31055,73.1695,45
1135.190918,28.585757,77.396668,55
1000,24.69028,78.41889,120
880.4539229,19.097244,72.846785,270
1271.161958,24.69028,78.41889,220
1843.204719,22.54111,88.33778,150
650,19.989899,79.305594,26
1385.041551,21.151992,72.81002,55
985.2216749,22.35962,73.187321,26
1133.658315,22.53028,88.33417,100
1029.962547,18.5993,73.7625,66
565.0297925,17.374209,74.072925,55
1300.390117,27.651998,79.206622,20
1000,18.510861,73.926175,90.5
1329.665291,29.9055,75.2547,29
1150.020125,21.220317,81.672428,200
1085.141903,26.748588,75.45094,52
1014.040562,17.643384,75.918072,130
680.0408024,28.38451,77.311096,80
1250,28.38016,77.369936,42
820.0455581,22.706116,73.11498,18
1275.076505,13.055985,77.622157,75
1429.090909,26.928785,75.828002,39.3
850.0991782,31.10333,77.17222,60
1250,26.8626,75.7633,32
1225.02827,12.958996,74.802443,65
910.0455023,19.1849,72.8347,130
1000,26.900926,75.775927,29.5
845.18246,19.1983,72.8409,170
792857.1429,32.674044,74.907348,55.5
1100.110011,12.974961,77.651656,70
1305.328112,18.964489,73.019574,110
583.989348,19.12,72.91,250
1437.442502,19.0167,72.8167,750
1451.00717,12.96991,77.59796,170
728.5818369,20.164875,73.110364,170
1600.175362,9.930471,76.271273,73
1290.322581,28.656129,77.497742,42
949.9683344,13.069025,77.49814,30
1835.168502,28.558047,77.392752,110
1030.110935,18.5993,73.7625,65
1512.287335,19.068492,72.898896,200
891.9319023,11,76.96667,24.1
1050.092238,18.558319,73.77588,74
2250.316056,28.552082,77.360624,89
839.4736842,22.470809,88.363181,31.9
2224.199288,30.662283,76.822397,75
780.1123362,19.2167,73.0833,37.5
1103.094628,19.139348,72.820458,370
805.0603795,26.848321,80.927014,28
1400.084854,26.8626,75.7633,33
3499.798089,13.02375,77.577852,520
1844.734819,28.874383,77.113251,48
1250,12.96991,77.59796,70
2272.973266,19.255098,72.9815265,420
1429.796969,26.928785,75.828002,50
1634.229684,12.8706,77.6279,110
969.6969697,12.86,77.786,35.2
1680.142812,30.725549,76.755804,160
1260.151218,30.723932,76.674473,45
1352.002409,23.280038,85.320296,44.9
675.0572082,22.58,88.42,11.8
1400.025455,18.930697,72.82609,330
1240.951396,12.8706,77.6279,72
1060.220526,13.11389,77.59833,50
1246.185148,28.587711,77.403123,49
1150.139882,23.751659,85.326316,37
1064.112796,11.032256,76.959116,40
1646.341463,28.406388,77.342588,54
1398.210291,28.542768,77.365736,75
997.2429166,19.1983,72.8409,170
1600.241546,17.815234,83.35818,53
650.9635974,24.69028,78.41889,76
5250.032813,19.1026,72.8243,2000
1500,12.919423,77.522774,84
747.8632479,19.18,72.96333,140
1690.087353,28.558047,77.392752,89
1540.238737,28.495803,77.426848,80
900.2250563,22.333114,70.746028,24
1439.835447,23.176444,77.448917,42
1006.745193,18.96,72.82,100
1474.542458,19.249861,72.963866,170
1395.132538,12.8458,77.6727,90
738.0073801,13,79.98333,22
1500.115393,10.503263,76.21654,65
1710.863986,22.54111,88.33778,120
2309.802223,30.697795,76.714722,160
1399.688958,19.12,72.91,270
1580.521145,30.657375,76.853855,37
2194.586686,12.925027,80.235348,150
1699.39577,13.11389,77.59833,45
1122.460433,18.5853,73.7413,100
1137.158852,22.242796,87.779073,65
1860.176717,28.542768,77.365736,120
886.0205644,28.743724,76.811315,81
1703.577513,12.9657,77.7188,130
1433.823529,12.96991,77.59796,78
1650.165017,28.63676,77.36315,90
1150,30.73528,76.79111,46
1264.150943,28.874383,77.113251,33.5
2578.101304,12.9847,77.5491,340
1276.35648,28.368269,77.37273,45.4
2950.66708,30.594843,76.84983,95.1
2199.978,22.510258,88.355227,200
900.0090001,24.69028,78.41889,300
1400,22.706116,73.11498,35
1069.37524,28.698133,77.335746,27.9
520.110957,22.54111,88.33778,15
1063.829787,12.924893,77.700727,100
650.0742942,22.268444,70.754033,35
1067.242443,13.0318,77.6583,34.6
1499.91177,28.6221,77.3674,85
3273.668092,12.997946,77.612863,620
600.060006,12.956863,77.599192,20
700.0424268,48.134195,11.584111,33
1050,9.952439,76.3632965,63
1213.592233,19.172035,72.850097,200
1101.152369,22.69995,88.390833,43
760.8695652,11,76.96667,35
873.015873,13.09,80.27,41.8
1200.006857,19.05444,72.84056,700
1045.296167,21.17,72.83,36
5210.959825,21.143354,72.770931,310
367.2865205,18.966114,73.148278,39.7
1750.047556,28.644114,77.338923,92
1500.176491,12.840956,77.659441,85
650.1950585,28.57,77.32,20
999.000999,24.69028,78.41889,80
1820.287936,13.141581,77.749756,110
1300.236407,21.23795,81.63368,44
1300.052002,21.100535,79.060612,75
1425.224522,28.506454,77.409568,73
1142.041399,18.097689,74.735239,96
1325.273192,13.06283,80.279239,57
1149.987766,30.65,76.82,47
2292.117662,28.378021,77.063066,180
437.552775,19.283359,72.864964,57
725.0042151,18.96,72.82,43
436.6430879,19.068492,72.898896,100
943.7919463,24.69028,78.41889,180
600.060006,16.531879,80.670951,20
1700.051741,19.155552,72.997112,230
1000,15.6,73.95,35
640.0310318,19.049989,73.077321,49.5
763.0751643,22.648322,88.4431525,26.7
574.1387918,18.5823,73.983,23
1000,17.815234,83.35818,36
1300.294406,23.349848,72.710497,53
434.9876223,18.96667,72.83333,36.9
505.9265684,18.96,72.82,140
975.3242953,27.001619,33.906425,100
925.008259,19.283359,72.864964,84
600.0303813,19.1955,72.8728,79
2111.111111,35.578524,139.554449,190
1370.238421,12.995285,77.766797,50
80645161.29,12.795926,77.331535,25000
1020.126827,19.283359,72.864964,74
1527.106134,12.96991,77.59796,120
753.0120482,12.86,77.786,30
1172.969188,18.475864,73.890009,67
620.0177148,12.801989,77.70325,35
1000,17.7,83.25,47.5
1885.014138,30.662283,76.822397,80
1149.802891,20.827684,79.019504,35
1121.828476,12.327102,76.586441,53.5
1063.733615,18.539812,73.737678,70.6
1385.176185,30.662283,76.822397,57
465.1162791,19.7833,72.7833,13
1299.949132,19.1759,72.9522,230
910.023948,17.68898,83.12689,26.6
1100.052383,22.288976,73.128222,21
2742.098427,28.388225,76.946376,190
992.248062,19.848361,75.306469,32
1450.353291,9.85,76.9667,39
661.0576923,12.93687,77.720248,49.5
1390.095569,23.82061,86.453351,32
2199.874293,19.18,72.96333,280
1820.020222,28.522931,77.357078,90
1115.241636,12.96991,77.59796,48
1382.361073,12.843566,77.652108,50
874.7949699,24.69028,78.41889,160
1350.438893,26.807408,75.838659,40
878.4928027,18.578765,73.890693,41.5
1801.02916,30.751176,76.668359,42
800,30.33,78.06,35
1080.108011,22.7,88.45,48
639.0977444,19.524064,75.057956,34
1072.327388,19.0167,72.8167,490
1855.101529,30.662283,76.822397,74
902.9868025,28.5041,77.381557,39
1966.122202,30.662283,76.822397,65
1412.250079,28.5041,77.381557,44.5
661.0671937,18.96667,72.83333,66.9
900.0473709,17.68333,75.91667,38
774.9753417,21.01667,75.56667,55
1690.238013,12.96991,77.59796,98
650.0314531,19.043302,73.061357,62
540.1755571,12.863492,77.74143,16
761.0350076,23.21118,77.43291,40
1660.917337,19.1758,72.8643,260
790.2015014,20.36667,72.9,20
124.947224,12.919423,77.522774,94.7
1459.498905,19.030318,73.070892,180
930.0833868,21.232813,72.832454,29
1790.111764,28.388225,76.946376,94.5
2090.106828,12.9958935,77.761394,180
1532.56705,12.9407,77.7466,100
2800.074669,22.582439,88.451577,150
1459.71195,28.407632,77.084393,150
721.1197732,13.141581,77.749756,40.7
1595.150742,13.055985,77.622157,100
2720.348205,28.558047,77.392752,200
2560.106857,35,136,230
550.017188,18.52361,73.84778,32
1881.155251,12.96991,77.59796,170
929.9342633,18.5993,73.7625,58
1110.045916,24.69028,78.41889,220
649.9837504,16.669532,74.239028,40
750.0340925,24.69028,78.41889,110
1705.477206,30.662283,76.822397,52
942.951438,12.8458,77.6727,40
609.3189964,22.54111,88.33778,17
1890.359168,21.17,72.83,80
665.0281914,28.574129,77.322873,46
1510.003775,22.3,73.2,40
1000,26.955346,75.734793,30
1302.378256,20.860239,81.285753,23
1700.1229,20.63333,72.93333,41.5
1548.843899,12.96991,77.59796,140
567.2131148,19.6394,72.7256,17.3
2388.059701,28.388225,76.946376,160
236.7547279,18.55,75,16.4
1571.428571,12.96991,77.59796,110
1745.200698,18.452663,73.93104,120
1850.294365,30.667746,76.669156,66
525.0875146,26.71876,75.900748,18
1240.079365,22.54111,88.33778,75
1015.499733,22.670686,75.876274,19
560.0068924,19.02767,72.88001,130
1066.666667,19.05871,72.89969,180
1116.569897,19.038205,73.06612,100
1600,13.008071,77.651295,450
2142.857143,26.178374,91.736989,150
1652.619402,28.558047,77.392752,100
1621.972318,15.37,73.9,75
1875.167426,26.889691,75.809058,140
1135.12673,28.9196,76.8972,73
1028.571429,22.452032,88.298947,36
2308.027015,19.137628,72.824162,1220
2720,12.96991,77.59796,170
1822.125813,12.96991,77.59796,210
1255.060729,28.579004,77.431173,46.5
161.4639397,19.737778,72.79534,13.5
2099.002974,28.576117,77.382136,120
895.1707892,22.486821,88.233267,38
1500,12.96991,77.59796,75
873.1506185,22.69995,88.390833,36
1150.202977,28.364,79.415,42.5
963.1849315,22.54111,88.33778,45
1250,22.280279,70.787991,32
2680.021657,13.09873,77.83889,99
1305.239605,23.166495,72.63429,70
800,22.759319,73.13726,20
1020.942408,12.843566,77.652108,39
647.1438901,21.18886,72.814186,17.9
970.176069,26.968933,75.755339,27
1100.141044,13.0583,77.5732,39
1500,22.3,73.2,87
950,22.54111,88.33778,57
1106.806862,24.69028,78.41889,100
667.4612634,28.588021,77.391359,16.8
494.5954799,19.222101,72.988231,60.4
2082.352941,22.727017,75.934041,70.8
480.2259887,22.3458,82.6963,8.5
3410.159925,12.9958935,77.761394,290
1560.214529,29.948561,77.546486,32
1815.336463,28.340575,77.348933,58
900,28.6496,77.402621,36
675.7854821,13.086769,80.191135,49.9
753.4983854,27.231058,78.005424,28
1756.036375,12.96991,77.59796,280
1156.069364,28.6396,77.0884,150
1441.488665,15.40194,74.04333,110
797.1938776,24.69028,78.41889,150
1710.09772,30.65,76.82,63
1351.849576,12.96991,77.59796,110
1050.071847,19.038205,73.06612,95
800,24.090195,87.990011,29
1479.532164,30.33,78.06,50.6
2619.047619,26.8626,75.7633,110
710.1086048,22.674189,88.38324,17
1060.157791,12.97494,77.564159,43
2666.666667,23.176444,77.448917,100
1620.045361,12.9259,77.6229,150
2448.979592,12.9825,77.6059,240
602.6406618,24.69028,78.41889,110
925.1228679,13.07667,77.525,32
1422.008313,19.1759,72.9522,260
775.0135627,19.147866,72.932609,100
800.1422475,26.90595,83.977219,22.5
1025.265471,22.459169,88.364505,28
1920.355771,22.54111,88.33778,95
4400.586745,28.602325,77.401994,330
585.0441442,18.509268,73.848106,55
1650.246305,30.662283,76.822397,67
1316.183069,19.1849,72.8347,220
1074.117647,24.69028,78.41889,91.3
